,allInPings,assistMePings,assists,baitPings,baronKills,bountyLevel,champExperience,champLevel,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,itemsPurchased,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,quadraKills,sightWardsBoughtInGame,summonerLevel,timeCCingOthers,timePlayed,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,firstBloodKill,firstTowerKill,win
379,-5.0,-18.0,2.0,0.0,-1.0,-7.0,-5948.0,-0.5999999999999979,16.0,11.0,261.0,-16552.0,261.0,9196.0,0.0,5.0,4.0,3.0,2.0,-10.0,0.0,0.0,-6420.0,-5650.0,-3.0,-3.0,-6.0,15.0,-1.0,-1.0,-5.0,2334.0,-3.0,2.0,-13.800000000000068,8966.0,5571.0,-6387.0,-2.0,-116.0,-1.0,5.0,-5.0,1.0,-53.0,0.0,-148708.0,-26904.0,24519.0,-3.0,0.0,0.0,-48.19999999999999,20.0,0.0,-51.0,-111141.0,-23548.0,-993.0,20059.0,-35.0,-9416.0,-5364.0,32.0,-933.0,74.0,3.0,0.0,28595.0,-2215.0,1928.0,-3.0,-1.0,25.0,0.0,0.0,23.0,7.0,-5.0,16.0,False,True,True
380,0.0,0.0,10.0,0.0,1.0,0.0,9178.0,1.4000000000000004,0.0,-1.0,18511.0,63505.0,18511.0,-3304.0,0.0,-20.0,4.0,3.0,3.0,0.0,0.0,0.0,15015.0,11127.0,0.0,2.0,4.0,-10.0,16.0,5.0,19.0,2072.0,16.0,2.0,295.0,36301.0,6859.0,-4293.0,0.0,139.0,1.0,-5.0,3.0,0.0,0.0,0.0,143071.0,5577.0,5021.0,0.0,0.0,0.0,-5.800000000000011,-30.0,0.0,0.0,182519.0,15833.0,-372.0,-2668.0,0.0,13731.0,-551.0,9.0,-115.0,-402.0,-5.0,0.0,3144.0,3394.0,-3397.0,10.0,17.0,-55.0,0.0,0.0,61.0,4.0,3.0,18.0,False,False,True
381,0.0,0.0,1.0,0.0,-1.0,6.0,3801.0,0.1999999999999993,0.0,-10.0,-11633.0,-30954.0,-11633.0,43421.0,0.0,-15.0,-7.0,5.0,-2.0,0.0,0.0,0.0,2574.0,357.0,0.0,-3.0,-4.0,15.0,-26.0,1.0,15.0,220.0,13.0,2.0,266.59999999999997,34238.0,-7660.0,6665.0,0.0,-14.0,-1.0,5.0,-1.0,-1.0,0.0,0.0,69417.0,8255.0,-6552.0,0.0,0.0,0.0,13.400000000000006,58.0,0.0,0.0,142427.0,4208.0,1443.0,-2884.0,0.0,-5635.0,-112.0,83.0,675.0,-358.0,1.0,0.0,38771.0,3615.0,-2996.0,-3.0,-3.0,15.0,0.0,0.0,-93.0,-6.0,0.0,-33.0,True,False,False
382,-1.0,16.0,-26.0,0.0,-1.0,-14.0,-14802.0,-1.8000000000000007,-35.0,-2.0,-12670.0,-56834.0,-12670.0,-22639.0,0.0,20.0,2.0,1.0,-4.0,7.0,1.0,-11.0,-12018.0,-9120.0,2.0,-1.0,-3.0,5.0,9.0,-5.0,-20.0,-639.0,-7.0,0.0,-116.40000000000003,-23120.0,492.0,-114.0,0.0,-10.0,-1.0,5.0,-2.0,0.0,-25.0,0.0,-46030.0,-15064.0,-6525.0,-6.0,0.0,0.0,90.99999999999999,21.0,0.0,0.0,-89730.0,-16386.0,-311.0,-4825.0,0.0,-21581.0,606.0,-46.0,1085.0,599.0,1.0,0.0,-20581.0,-1811.0,1812.0,-6.0,-12.0,30.0,0.0,0.0,-5.0,3.0,-6.0,-8.0,False,True,True
383,0.0,-43.0,-9.0,0.0,1.0,16.0,20886.0,0.3999999999999986,121.0,7.0,12401.0,-3995.0,12401.0,-58149.0,0.0,2.0,2.0,4.0,-1.0,14.0,1.0,7.0,6281.0,1620.0,-5.0,-1.0,0.0,5.0,12.0,-3.0,-2.0,21.0,6.0,2.0,-50.60000000000002,-256325.0,-46794.0,45172.0,3.0,11.0,1.0,-5.0,2.0,1.0,-38.0,0.0,520988.0,86754.0,-106476.0,-10.0,0.0,0.0,-7.800000000000011,-27.0,0.0,0.0,285988.0,54571.0,-1534.0,-76060.0,0.0,-31435.0,523.0,48.0,76.0,-35.0,1.0,0.0,21326.0,14613.0,-14755.0,0.0,1.0,-5.0,0.0,0.0,-23.0,3.0,3.0,-12.0,True,False,False
384,-2.0,-6.0,-30.0,-2.0,-1.0,-10.0,-14869.0,-1.5999999999999979,57.0,12.0,-3812.0,-7090.0,-3812.0,-8081.0,0.0,13.0,12.0,-1.0,-1.0,58.0,12.0,-4.0,-3646.0,355.0,3.0,0.0,0.0,0.0,14.0,-2.0,-13.0,-467.0,-8.0,-1.0,64.0,115313.0,1571.0,-974.0,0.0,108.0,-1.0,5.0,-3.0,0.0,26.0,0.0,-66946.0,-19953.0,29757.0,-3.0,0.0,0.0,51.0,-72.0,0.0,53.0,52984.0,-17896.0,-1229.0,27500.0,32.0,-31355.0,-291.0,36.0,-304.0,594.0,-1.0,-1.0,4615.0,485.0,-1281.0,-1.0,-6.0,15.0,0.0,0.0,37.0,9.0,-12.0,14.0,False,False,False
385,0.0,0.0,-29.0,0.0,-1.0,-7.0,-3730.0,-0.6000000000000014,0.0,-6.0,-17831.0,-78036.0,-17831.0,13810.0,0.0,21.0,-2.0,-1.0,-2.0,0.0,0.0,0.0,-10551.0,-10735.0,0.0,-6.0,-14.0,30.0,-10.0,-8.0,-21.0,451.0,-7.0,-2.0,-213.60000000000002,251930.0,60483.0,-62030.0,0.0,-153.0,-1.0,5.0,-3.0,0.0,0.0,0.0,-287921.0,-90690.0,75062.0,0.0,0.0,0.0,-6.399999999999977,11.0,0.0,0.0,-2073.0,-15868.0,776.0,-4321.0,0.0,-54999.0,-2219.0,156.0,-402.0,725.0,-2.0,-1.0,33920.0,14335.0,-17358.0,-5.0,-8.0,45.0,0.0,0.0,-45.0,-4.0,4.0,-16.0,True,True,True
386,0.0,0.0,-11.0,0.0,0.0,-7.0,-6661.0,-1.0,0.0,7.0,0.0,-43982.0,-12319.0,-7735.0,0.0,14.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,-11479.0,-9850.0,0.0,0.0,0.0,0.0,0.0,-5.0,-14.0,-759.0,-16.0,-4.0,-190.40000000000003,-43419.0,-10119.0,9436.0,0.0,-80.0,0.0,0.0,0.0,0.0,0.0,0.0,-88785.0,-6855.0,-5320.0,0.0,0.0,0.0,-11.800000000000011,15.0,0.0,0.0,-135239.0,-16470.0,0.0,3616.0,0.0,-20027.0,364.0,-61.0,-214.0,173.0,5.0,-1.0,-3038.0,499.0,-502.0,-7.0,0.0,0.0,0.0,0.0,-24.0,0.0,-1.0,-2.0,True,True,False
387,-8.0,-25.0,-37.0,-1.0,-3.0,14.0,4165.0,0.0,-66.0,3.0,1807.0,-76871.0,1807.0,107039.0,0.0,8.0,-2.0,-1.0,-2.0,46.0,5.0,9.0,949.0,-15205.0,4.0,-2.0,-4.0,10.0,3.0,-1.0,-8.0,647.0,-6.0,-1.0,-112.39999999999998,-26267.0,-42380.0,39487.0,0.0,91.0,1.0,-5.0,3.0,0.0,-37.0,0.0,318033.0,22118.0,-20006.0,1.0,0.0,0.0,122.6,24.0,0.0,80.0,353440.0,-13217.0,-3320.0,9662.0,36.0,-13096.0,3734.0,147.0,265.0,423.0,12.0,-1.0,61674.0,7043.0,-9817.0,0.0,-4.0,5.0,0.0,0.0,-42.0,-4.0,-6.0,-24.0,False,False,True
388,1.0,6.0,21.0,0.0,0.0,8.0,10348.0,1.1999999999999993,18.0,6.0,9763.0,23649.0,9763.0,5177.0,0.0,-31.0,0.0,2.0,3.0,24.0,-1.0,1.0,9816.0,3675.0,4.0,1.0,1.0,-5.0,6.0,7.0,31.0,110.0,26.0,5.0,575.5999999999999,-24930.0,5845.0,-5310.0,-1.0,26.0,0.0,0.0,0.0,0.0,34.0,1.0,87446.0,13035.0,-9778.0,0.0,1.0,0.0,101.0,-20.0,0.0,0.0,84614.0,23584.0,-197.0,-19791.0,0.0,-2666.0,-97.0,-7.0,648.0,-694.0,1.0,1.0,22099.0,4702.0,-4703.0,4.0,9.0,-20.0,0.0,0.0,29.0,-1.0,-1.0,19.0,False,True,True
389,0.0,0.0,-26.0,0.0,0.0,-14.0,-7685.0,-1.4000000000000004,0.0,-18.0,-8558.0,6754.0,-8558.0,5583.0,0.0,16.0,-5.0,-1.0,3.0,0.0,0.0,0.0,-8198.0,-5485.0,0.0,0.0,0.0,0.0,-21.0,-3.0,-16.0,-45.0,-16.0,-3.0,134.39999999999998,-35630.0,-18486.0,18935.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,67800.0,5748.0,5161.0,0.0,0.0,0.0,43.0,-52.0,0.0,0.0,-285877.0,-13711.0,-3096.0,25070.0,0.0,9030.0,-96.0,-34.0,138.0,383.0,-1.0,0.0,-318050.0,-975.0,975.0,-3.0,-9.0,15.0,0.0,0.0,16.0,-8.0,0.0,-3.0,True,False,False
390,0.0,-37.0,-15.0,0.0,0.0,-14.0,-9425.0,-1.4000000000000004,-17.0,-14.0,-12370.0,-50304.0,-12370.0,17988.0,0.0,23.0,-9.0,-5.0,-3.0,26.0,-1.0,-59.0,-10383.0,-7235.0,-3.0,-2.0,-2.0,10.0,-32.0,-5.0,-23.0,1757.0,-16.0,-1.0,-38.400000000000034,-81778.0,-13975.0,12275.0,-2.0,-92.0,-1.0,5.0,-4.0,0.0,-99.0,0.0,-121473.0,-24701.0,10059.0,2.0,0.0,0.0,-103.8,-345.0,0.0,-39.0,-241423.0,-45471.0,-2565.0,29127.0,-17.0,-15283.0,-169.0,-55.0,-1126.0,534.0,0.0,-1.0,-38170.0,-6794.0,6794.0,-6.0,-9.0,30.0,0.0,0.0,-60.0,-8.0,3.0,-20.0,False,False,True
391,0.0,-1.0,0.0,0.0,0.0,0.0,-166.0,0.0,2.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,-57.0,450.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-55.0,-192.0,11.0,0.0,0.0,0.0,-36.79999999999998,0.0,0.0,0.0,-411.0,-192.0,0.0,11.0,0.0,-59.0,0.0,-3.0,-2.0,0.0,-1.0,0.0,-217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,False,False,False
392,1.0,0.0,16.0,4.0,1.0,11.0,14596.0,2.200000000000001,20.0,17.0,9308.0,67215.0,9308.0,8362.0,0.0,-11.0,2.0,1.0,4.0,33.0,3.0,-2.0,9946.0,8010.0,3.0,1.0,1.0,-5.0,18.0,0.0,11.0,638.0,13.0,3.0,-152.0,38581.0,13477.0,-12523.0,0.0,110.0,0.0,0.0,0.0,0.0,2.0,0.0,91979.0,9019.0,7095.0,-1.0,0.0,0.0,-106.4,84.0,0.0,0.0,120141.0,23691.0,4816.0,-6624.0,0.0,10962.0,100.0,37.0,598.0,-297.0,0.0,1.0,-10416.0,1198.0,-1198.0,5.0,5.0,-30.0,0.0,0.0,49.0,4.0,7.0,8.0,False,False,False
393,1.0,12.0,5.0,-1.0,-1.0,-8.0,-13250.0,-1.5999999999999996,5.0,9.0,-14897.0,-84015.0,-14897.0,-18127.0,0.0,8.0,-2.0,-3.0,-4.0,8.0,0.0,32.0,-8758.0,-1625.0,1.0,-2.0,-4.0,10.0,8.0,0.0,-7.0,-1573.0,-5.0,-4.0,149.00000000000006,58334.0,23639.0,-23542.0,1.0,-57.0,-1.0,5.0,-4.0,1.0,62.0,0.0,-195550.0,-18665.0,7548.0,0.0,-1.0,0.0,-90.0,23.0,0.0,-2.0,-147448.0,-610.0,0.0,-10528.0,-16.0,-8009.0,-345.0,-143.0,-191.0,313.0,1.0,-2.0,-10231.0,-5584.0,5464.0,-5.0,-10.0,25.0,0.0,0.0,-35.0,-2.0,-3.0,-13.0,True,False,True
394,0.0,0.0,29.0,0.0,0.0,16.0,14096.0,2.200000000000001,0.0,-4.0,7150.0,21503.0,7150.0,-17043.0,0.0,-12.0,-4.0,0.0,4.0,0.0,0.0,0.0,9035.0,1075.0,0.0,1.0,5.0,-5.0,-1.0,3.0,12.0,-697.0,8.0,2.0,-234.19999999999993,25510.0,29752.0,-29366.0,0.0,63.0,1.0,-5.0,4.0,1.0,0.0,0.0,63936.0,921.0,8394.0,0.0,0.0,0.0,62.19999999999999,63.0,0.0,0.0,96119.0,37215.0,413.0,-27512.0,0.0,5055.0,643.0,46.0,-154.0,-583.0,3.0,1.0,6673.0,6542.0,-6542.0,3.0,14.0,-20.0,0.0,0.0,16.0,-4.0,4.0,-2.0,False,False,True
395,2.0,33.0,8.0,0.0,3.0,7.0,16862.0,0.6000000000000014,63.0,3.0,4495.0,36690.0,4495.0,-1302.0,0.0,-1.0,3.0,-1.0,1.0,-41.0,6.0,-46.0,9898.0,14290.0,9.0,0.0,1.0,5.0,19.0,1.0,0.0,230.0,-5.0,-1.0,-57.39999999999998,-187669.0,-59768.0,60997.0,-1.0,23.0,1.0,-5.0,3.0,0.0,82.0,0.0,369670.0,31749.0,-15010.0,4.0,0.0,0.0,-112.19999999999999,-102.0,0.0,0.0,189943.0,-25716.0,5299.0,42879.0,0.0,29406.0,11051.0,30.0,-647.0,-78.0,6.0,0.0,7940.0,2305.0,-3107.0,2.0,4.0,-15.0,0.0,0.0,25.0,3.0,7.0,0.0,True,True,False
396,1.0,25.0,-2.0,1.0,-1.0,-12.0,-16386.0,-1.5999999999999979,18.0,16.0,-2788.0,-6334.0,-2788.0,-15275.0,0.0,18.0,3.0,-5.0,1.0,31.0,2.0,-17.0,-10591.0,-9075.0,1.0,-1.0,-1.0,5.0,17.0,-5.0,-19.0,-1922.0,-9.0,-3.0,-149.60000000000002,88121.0,388.0,-1480.0,6.0,-88.0,0.0,0.0,0.0,0.0,34.0,0.0,-371750.0,-49019.0,49656.0,0.0,0.0,0.0,55.20000000000002,20.0,0.0,0.0,-251950.0,-46605.0,2386.0,46150.0,0.0,-310.0,1979.0,-143.0,-1667.0,342.0,3.0,-3.0,31674.0,2025.0,-2026.0,-1.0,3.0,15.0,0.0,4.0,5.0,7.0,-2.0,-4.0,True,False,True
397,0.0,-9.0,6.0,-2.0,0.0,-2.0,-4821.0,-0.5999999999999996,12.0,6.0,-20613.0,-28696.0,-20613.0,-17725.0,0.0,17.0,9.0,-3.0,-1.0,19.0,-24.0,12.0,-13203.0,-10830.0,0.0,-1.0,-1.0,10.0,8.0,-5.0,-18.0,-1232.0,-13.0,-2.0,-175.19999999999993,47479.0,356.0,-1561.0,0.0,-60.0,-1.0,5.0,-4.0,1.0,44.0,0.0,-224434.0,-25093.0,10410.0,0.0,0.0,0.0,11.0,65.0,0.0,-11.0,-194659.0,-26709.0,1069.0,10549.0,-35.0,-11502.0,568.0,-95.0,656.0,278.0,3.0,0.0,-17702.0,-1970.0,1700.0,-11.0,-16.0,55.0,0.0,0.0,6.0,12.0,-6.0,22.0,False,True,False
398,-8.0,18.0,6.0,-2.0,1.0,11.0,9208.0,1.1999999999999993,19.0,0.0,19068.0,88243.0,19068.0,100319.0,0.0,-9.0,5.0,2.0,5.0,-35.0,2.0,-6.0,8900.0,2310.0,3.0,3.0,11.0,-15.0,-7.0,4.0,8.0,-441.0,6.0,3.0,107.39999999999998,268616.0,15720.0,-15450.0,4.0,-14.0,1.0,-5.0,2.0,0.0,30.0,0.0,-283770.0,-40943.0,63674.0,1.0,0.0,0.0,-83.0,-56.0,0.0,-48.0,-13290.0,-26889.0,1165.0,52341.0,14.0,83688.0,192.0,5.0,-705.0,-174.0,1.0,0.0,1867.0,-1667.0,4117.0,8.0,23.0,-40.0,0.0,1.0,-21.0,4.0,-2.0,-11.0,True,True,True
399,-7.0,-30.0,-9.0,-1.0,-1.0,-6.0,-2875.0,-0.1999999999999993,42.0,18.0,-10750.0,-27726.0,-10750.0,65644.0,0.0,4.0,9.0,-3.0,-4.0,-10.0,-10.0,42.0,-6392.0,-1892.0,2.0,-5.0,-8.0,25.0,25.0,-2.0,-4.0,-280.0,1.0,0.0,-5.2000000000000455,13144.0,17895.0,-20735.0,-1.0,-152.0,-1.0,5.0,-3.0,-3.0,-72.0,0.0,-125282.0,-23311.0,16604.0,-1.0,0.0,0.0,-36.0,39.0,0.0,-65.0,-67363.0,-3829.0,1439.0,-7716.0,-35.0,-33279.0,-31222.0,87.0,1095.0,-125.0,3.0,-1.0,44778.0,1585.0,-3586.0,-7.0,-8.0,35.0,0.0,0.0,-13.0,9.0,-13.0,31.0,False,False,False
400,2.0,32.0,40.0,-3.0,1.0,8.0,9456.0,1.200000000000001,52.0,-3.0,16249.0,78779.0,16249.0,11239.0,0.0,-19.0,-1.0,5.0,2.0,-15.0,3.0,-25.0,14040.0,10830.0,-5.0,2.0,4.0,-10.0,-3.0,6.0,19.0,1634.0,10.0,4.0,307.5999999999999,111176.0,13233.0,-12301.0,0.0,3.0,1.0,-5.0,2.0,-1.0,40.0,0.0,-34726.0,9582.0,-9081.0,4.0,1.0,0.0,62.2,85.0,0.0,-36.0,103101.0,25193.0,850.0,-23762.0,10.0,2868.0,1909.0,-14.0,565.0,-370.0,2.0,1.0,26655.0,2379.0,-2377.0,10.0,16.0,-50.0,0.0,0.0,39.0,0.0,-5.0,25.0,False,True,False
401,0.0,0.0,11.0,0.0,0.0,23.0,13592.0,2.6000000000000005,0.0,5.0,21617.0,27728.0,21617.0,-4961.0,0.0,-21.0,4.0,1.0,0.0,0.0,0.0,0.0,15821.0,17138.0,0.0,1.0,4.0,-5.0,19.0,5.0,21.0,397.0,23.0,4.0,-154.4,30414.0,7661.0,-8007.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,79735.0,10814.0,-7318.0,0.0,0.0,0.0,31.80000000000001,28.0,0.0,0.0,117249.0,22031.0,448.0,-18860.0,0.0,176.0,585.0,120.0,530.0,-337.0,2.0,0.0,7099.0,3555.0,-3533.0,7.0,15.0,-35.0,0.0,0.0,25.0,6.0,0.0,13.0,True,False,True
402,0.0,0.0,31.0,0.0,1.0,2.0,9221.0,1.200000000000001,0.0,7.0,8932.0,41779.0,8932.0,-4883.0,0.0,-9.0,7.0,5.0,4.0,0.0,0.0,0.0,9714.0,7165.0,0.0,2.0,5.0,-10.0,12.0,2.0,9.0,-529.0,4.0,4.0,-28.200000000000045,-9705.0,-9751.0,11832.0,0.0,26.0,1.0,-5.0,2.0,1.0,0.0,0.0,110503.0,31199.0,-36978.0,0.0,0.0,0.0,-30.80000000000001,-39.0,0.0,0.0,108523.0,25237.0,-4097.0,-25937.0,0.0,-4615.0,-2707.0,120.0,815.0,-343.0,-2.0,2.0,7723.0,3790.0,-789.0,5.0,5.0,-30.0,0.0,0.0,20.0,7.0,2.0,1.0,False,False,True
403,4.0,-10.0,-18.0,-3.0,-1.0,-9.0,-10953.0,-1.5999999999999996,-37.0,12.0,-10016.0,-66666.0,-10016.0,-10590.0,0.0,18.0,8.0,-3.0,-2.0,-10.0,-1.0,-4.0,-12737.0,-9250.0,-2.0,-1.0,-1.0,5.0,18.0,-5.0,-17.0,-652.0,-4.0,-2.0,-136.60000000000002,26791.0,7779.0,-7344.0,0.0,-46.0,-1.0,5.0,-4.0,1.0,-35.0,0.0,-145273.0,-38086.0,32174.0,2.0,0.0,0.0,36.60000000000002,71.0,0.0,0.0,-138775.0,-46829.0,-1503.0,41355.0,0.0,-287.0,416.0,44.0,760.0,446.0,0.0,-1.0,-20297.0,-16521.0,16525.0,-5.0,-10.0,30.0,0.0,0.0,45.0,10.0,3.0,14.0,True,True,False
404,-1.0,15.0,20.0,-8.0,2.0,6.0,15430.0,1.200000000000001,-53.0,35.0,6572.0,80394.0,6572.0,39834.0,0.0,-17.0,24.0,4.0,2.0,3.0,5.0,-17.0,10157.0,9225.0,0.0,3.0,8.0,-15.0,30.0,6.0,17.0,1677.0,9.0,2.0,136.39999999999998,85029.0,23948.0,-23659.0,0.0,83.0,0.0,0.0,0.0,0.0,-39.0,0.0,73775.0,24388.0,-18452.0,-6.0,0.0,0.0,55.79999999999998,-236.0,0.0,0.0,139839.0,39800.0,1151.0,-30438.0,0.0,11661.0,-213.0,-33.0,-935.0,-585.0,-1.0,0.0,-18965.0,-8537.0,11674.0,3.0,14.0,-25.0,0.0,1.0,9.0,24.0,5.0,2.0,False,True,True
405,0.0,0.0,-13.0,0.0,0.0,-14.0,-7897.0,-1.200000000000001,0.0,20.0,-1434.0,-20905.0,-1434.0,-1767.0,0.0,11.0,2.0,-1.0,-1.0,0.0,0.0,0.0,-6815.0,-5608.0,0.0,0.0,0.0,0.0,25.0,0.0,-12.0,456.0,-8.0,-2.0,-48.60000000000002,-98845.0,-16342.0,15757.0,0.0,-33.0,0.0,0.0,0.0,0.0,0.0,0.0,42440.0,6521.0,-13167.0,0.0,0.0,0.0,53.19999999999999,-16.0,0.0,0.0,-75080.0,-10839.0,-498.0,3612.0,0.0,-5428.0,400.0,-15.0,-312.0,353.0,1.0,0.0,-18677.0,-1019.0,1020.0,-2.0,-3.0,15.0,0.0,0.0,-1.0,5.0,5.0,-12.0,True,False,False
406,1.0,-12.0,8.0,12.0,0.0,10.0,7000.0,1.0,14.0,-7.0,5089.0,33651.0,5089.0,1861.0,0.0,-12.0,0.0,1.0,1.0,-49.0,-3.0,-7.0,8827.0,6830.0,-2.0,0.0,0.0,0.0,-4.0,3.0,12.0,-498.0,9.0,2.0,-75.59999999999997,23930.0,4394.0,-4858.0,0.0,44.0,0.0,0.0,0.0,0.0,30.0,0.0,19785.0,4154.0,581.0,0.0,0.0,0.0,-28.599999999999994,34.0,0.0,0.0,68477.0,9404.0,0.0,-5133.0,0.0,7932.0,80.0,55.0,-27.0,-218.0,-1.0,0.0,24762.0,856.0,-857.0,2.0,3.0,-10.0,0.0,0.0,13.0,3.0,4.0,-4.0,True,True,True
407,1.0,3.0,-32.0,0.0,0.0,-13.0,-12212.0,-1.799999999999999,-11.0,-9.0,-15068.0,-38823.0,-15068.0,-14197.0,0.0,21.0,1.0,1.0,-1.0,1.0,-2.0,-3.0,-13407.0,-8350.0,0.0,-1.0,-1.0,5.0,-24.0,-6.0,-21.0,217.0,-12.0,1.0,54.0,-231759.0,-47112.0,47420.0,0.0,-35.0,-1.0,5.0,-3.0,0.0,-6.0,0.0,41564.0,9060.0,-16856.0,0.0,0.0,0.0,-43.39999999999999,-121.0,0.0,0.0,-196190.0,-39286.0,-2769.0,31797.0,0.0,-300.0,-8067.0,-43.0,-773.0,606.0,-7.0,0.0,-5992.0,-1234.0,1230.0,-7.0,-12.0,35.0,0.0,0.0,-9.0,-1.0,3.0,-13.0,False,False,False
408,-1.0,-23.0,-7.0,-3.0,-1.0,-12.0,-13212.0,-1.3999999999999986,-44.0,-10.0,-9887.0,-72055.0,-9887.0,24390.0,0.0,16.0,-6.0,-4.0,-3.0,16.0,-12.0,-4.0,-10873.0,-4605.0,-1.0,-1.0,-5.0,5.0,2.0,-2.0,-16.0,483.0,-7.0,-2.0,-0.1999999999999318,-81872.0,-12893.0,8846.0,0.0,-36.0,-1.0,5.0,-3.0,0.0,-56.0,0.0,-18936.0,-4028.0,-20509.0,-3.0,0.0,0.0,-128.4,-26.0,0.0,0.0,-171069.0,-33779.0,-884.0,5199.0,0.0,-6261.0,-436.0,-91.0,-221.0,518.0,1.0,0.0,-70263.0,-16861.0,16859.0,-7.0,-15.0,35.0,0.0,0.0,-44.0,-5.0,-7.0,1.0,False,True,False
409,-1.0,2.0,9.0,0.0,0.0,10.0,9807.0,1.4000000000000004,13.0,2.0,12091.0,58496.0,12091.0,5773.0,0.0,-19.0,4.0,0.0,3.0,-2.0,4.0,5.0,13436.0,14765.0,-1.0,1.0,3.0,-5.0,13.0,5.0,19.0,-289.0,12.0,2.0,361.59999999999997,-13498.0,124.0,149.0,-1.0,40.0,1.0,-5.0,3.0,0.0,35.0,0.0,153616.0,19311.0,-11934.0,-1.0,0.0,0.0,-68.80000000000001,0.0,0.0,-9.0,139339.0,19521.0,1318.0,-11869.0,4.0,13543.0,-217.0,102.0,-327.0,-401.0,-2.0,0.0,-780.0,85.0,-87.0,6.0,11.0,-30.0,0.0,0.0,27.0,3.0,-1.0,5.0,True,False,True
410,0.0,-10.0,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,-5.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,-25.0,-550.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,91.0,-91.0,-1.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,-434.0,94.0,-186.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,249.0,185.0,0.0,-277.0,0.0,-28.0,0.0,-1.0,1.0,0.0,0.0,0.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,True,True,True
411,2.0,-1.0,0.0,0.0,0.0,1.0,1388.0,0.40000000000000036,-2.0,-3.0,-97.0,498.0,-97.0,2023.0,0.0,-1.0,-1.0,0.0,0.0,-4.0,0.0,1.0,1153.0,-1225.0,0.0,0.0,0.0,0.0,-5.0,0.0,1.0,-150.0,0.0,1.0,-49.2,268.0,-776.0,1038.0,0.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,11894.0,1415.0,482.0,0.0,0.0,0.0,40.80000000000001,-14.0,0.0,0.0,20202.0,821.0,0.0,1338.0,0.0,1988.0,28.0,1.0,171.0,-12.0,1.0,0.0,8039.0,182.0,-182.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,False,False,False
412,0.0,4.0,2.0,0.0,1.0,9.0,16080.0,2.0,14.0,4.0,16179.0,71394.0,16179.0,49315.0,0.0,-13.0,7.0,-1.0,2.0,1.0,0.0,6.0,14956.0,8890.0,-1.0,3.0,6.0,-15.0,13.0,2.0,13.0,1079.0,8.0,-1.0,189.19999999999993,-13313.0,-12911.0,17090.0,0.0,110.0,1.0,-5.0,4.0,-1.0,27.0,0.0,256726.0,24913.0,-15692.0,-1.0,0.0,0.0,120.19999999999999,47.0,0.0,0.0,253520.0,12472.0,2986.0,958.0,0.0,7720.0,769.0,102.0,-343.0,-552.0,4.0,1.0,10108.0,470.0,-442.0,8.0,17.0,-50.0,0.0,0.0,24.0,8.0,-1.0,7.0,True,False,False
